Car_ID,Make,Model,Year,Engine_HP,Engine_Cylinders,Transmission_Type,Driven_Wheels,Market_Category,Vehicle_Size,Vehicle_Style,highway_MPG,city_mpg,Popularity,MSRP,image_url
5269,Maserati,Ghibli,2015,345.0,6.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, High-Performance",Midsize,Sedan,25,15,238,69800,https://source.unsplash.com/600x400/?Maserati+Ghibli+car
5270,Maserati,Ghibli,2016,404.0,6.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, High-Performance",Midsize,Sedan,24,16,238,76050,https://source.unsplash.com/600x400/?Maserati+Ghibli+car
5271,Maserati,Ghibli,2016,345.0,6.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, High-Performance",Midsize,Sedan,24,17,238,70600,https://source.unsplash.com/600x400/?Maserati+Ghibli+car
5272,Maserati,Ghibli,2016,404.0,6.0,AUTOMATIC,all wheel drive,"Exotic, Luxury, High-Performance",Midsize,Sedan,24,16,238,78550,https://source.unsplash.com/600x400/?Maserati+Ghibli+car
5273,Maserati,Ghibli,2017,404.0,6.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, High-Performance",Midsize,Sedan,24,16,238,77200,https://source.unsplash.com/600x400/?Maserati+Ghibli+car
5274,Maserati,Ghibli,2017,404.0,6.0,AUTOMATIC,all wheel drive,"Exotic, Luxury, High-Performance",Midsize,Sedan,24,16,238,79700,https://source.unsplash.com/600x400/?Maserati+Ghibli+car
5275,Maserati,Ghibli,2017,345.0,6.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, High-Performance",Midsize,Sedan,24,17,238,71600,https://source.unsplash.com/600x400/?Maserati+Ghibli+car
5276,Rolls-Royce,Ghost Series II,2015,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,286750,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+Series+II+car
5277,Rolls-Royce,Ghost Series II,2015,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,319400,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+Series+II+car
5278,Rolls-Royce,Ghost Series II,2016,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,295850,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+Series+II+car
5279,Rolls-Royce,Ghost Series II,2016,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,329325,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+Series+II+car
5280,Rolls-Royce,Ghost,2012,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,20,13,86,250000,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+car
5281,Rolls-Royce,Ghost,2012,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,20,13,86,290000,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+car
5282,Rolls-Royce,Ghost,2013,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,296000,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+car
5283,Rolls-Royce,Ghost,2013,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,256650,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+car
5284,Rolls-Royce,Ghost,2014,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,263200,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+car
5285,Rolls-Royce,Ghost,2014,563.0,12.0,AUTOMATIC,rear wheel drive,"Exotic, Luxury, Performance",Large,Sedan,21,13,86,303300,https://source.unsplash.com/600x400/?Rolls-Royce+Ghost+car
5286,Mercedes-Benz,GL-Class,2014,240.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Diesel",Large,4dr SUV,26,19,617,63000,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5287,Mercedes-Benz,GL-Class,2014,362.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Large,4dr SUV,19,14,617,64550,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5288,Mercedes-Benz,GL-Class,2014,429.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Large,4dr SUV,18,13,617,88600,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5289,Mercedes-Benz,GL-Class,2014,550.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Large,4dr SUV,17,13,617,118160,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5290,Mercedes-Benz,GL-Class,2015,550.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Large,4dr SUV,17,13,617,119450,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5291,Mercedes-Benz,GL-Class,2015,429.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Large,4dr SUV,18,13,617,89950,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5292,Mercedes-Benz,GL-Class,2015,362.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Large,4dr SUV,21,17,617,65200,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5293,Mercedes-Benz,GL-Class,2015,240.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Diesel",Large,4dr SUV,26,19,617,63600,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5294,Mercedes-Benz,GL-Class,2016,429.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Large,4dr SUV,18,13,617,89950,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5295,Mercedes-Benz,GL-Class,2016,240.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Diesel",Large,4dr SUV,26,19,617,63600,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5296,Mercedes-Benz,GL-Class,2016,362.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Large,4dr SUV,21,17,617,65200,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5297,Mercedes-Benz,GL-Class,2016,550.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Large,4dr SUV,17,13,617,119450,https://source.unsplash.com/600x400/?Mercedes-Benz+GL-Class+car
5298,Mercedes-Benz,GLA-Class,2015,208.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Crossover, Luxury",Compact,4dr SUV,35,25,617,31300,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5299,Mercedes-Benz,GLA-Class,2015,208.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Crossover, Luxury",Compact,4dr SUV,32,24,617,33300,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5300,Mercedes-Benz,GLA-Class,2015,355.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Compact,4dr SUV,29,23,617,48300,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5301,Mercedes-Benz,GLA-Class,2016,375.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Compact,4dr SUV,29,22,617,49580,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5302,Mercedes-Benz,GLA-Class,2016,208.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Crossover, Luxury",Compact,4dr SUV,35,25,617,32500,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5303,Mercedes-Benz,GLA-Class,2016,208.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Crossover, Luxury",Compact,4dr SUV,32,24,617,34500,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5304,Mercedes-Benz,GLA-Class,2017,375.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Compact,4dr SUV,28,22,617,49900,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5305,Mercedes-Benz,GLA-Class,2017,208.0,4.0,AUTOMATIC,front wheel drive,"Crossover, Luxury",Compact,4dr SUV,33,24,617,32850,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5306,Mercedes-Benz,GLA-Class,2017,208.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Compact,4dr SUV,31,23,617,34850,https://source.unsplash.com/600x400/?Mercedes-Benz+GLA-Class+car
5307,Mercedes-Benz,GLC-Class,2016,241.0,4.0,AUTOMATIC,rear wheel drive,"Crossover, Luxury",Midsize,4dr SUV,28,22,617,38950,https://source.unsplash.com/600x400/?Mercedes-Benz+GLC-Class+car
5308,Mercedes-Benz,GLC-Class,2016,241.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Midsize,4dr SUV,28,21,617,40950,https://source.unsplash.com/600x400/?Mercedes-Benz+GLC-Class+car
5309,Mercedes-Benz,GLC-Class,2017,241.0,4.0,AUTOMATIC,rear wheel drive,"Crossover, Luxury",Midsize,4dr SUV,28,22,617,39150,https://source.unsplash.com/600x400/?Mercedes-Benz+GLC-Class+car
5310,Mercedes-Benz,GLC-Class,2017,241.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Midsize,4dr SUV,28,21,617,41150,https://source.unsplash.com/600x400/?Mercedes-Benz+GLC-Class+car
5311,Mercedes-Benz,GLE-Class Coupe,2016,362.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Midsize,4dr SUV,23,17,617,65100,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+Coupe+car
5312,Mercedes-Benz,GLE-Class Coupe,2016,577.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Midsize,4dr SUV,18,14,617,109300,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+Coupe+car
5313,Mercedes-Benz,GLE-Class Coupe,2017,362.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, Performance",Midsize,4dr SUV,23,17,617,69650,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+Coupe+car
5314,Mercedes-Benz,GLE-Class Coupe,2017,577.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Midsize,4dr SUV,18,14,617,110650,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+Coupe+car
5315,Mercedes-Benz,GLE-Class,2016,329.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Midsize,4dr SUV,22,18,617,64600,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5316,Mercedes-Benz,GLE-Class,2016,550.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Midsize,4dr SUV,17,13,617,99950,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5317,Mercedes-Benz,GLE-Class,2016,302.0,6.0,AUTOMATIC,rear wheel drive,"Crossover, Luxury",Midsize,4dr SUV,24,18,617,51100,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5318,Mercedes-Benz,GLE-Class,2016,577.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Midsize,4dr SUV,17,13,617,107100,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5319,Mercedes-Benz,GLE-Class,2016,201.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Diesel",Midsize,4dr SUV,29,22,617,52500,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5320,Mercedes-Benz,GLE-Class,2016,302.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Midsize,4dr SUV,22,17,617,53600,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5321,Mercedes-Benz,GLE-Class,2017,577.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Midsize,4dr SUV,17,13,617,108840,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5322,Mercedes-Benz,GLE-Class,2017,550.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Midsize,4dr SUV,17,13,617,101690,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5323,Mercedes-Benz,GLE-Class,2017,329.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Midsize,4dr SUV,23,18,617,65650,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5324,Mercedes-Benz,GLE-Class,2017,302.0,6.0,AUTOMATIC,rear wheel drive,"Crossover, Luxury",Midsize,4dr SUV,23,18,617,52000,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5325,Mercedes-Benz,GLE-Class,2017,302.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Midsize,4dr SUV,22,18,617,54500,https://source.unsplash.com/600x400/?Mercedes-Benz+GLE-Class+car
5326,Volkswagen,GLI,2008,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Compact,Sedan,29,22,873,25375,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5327,Volkswagen,GLI,2008,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Compact,Sedan,29,22,873,25375,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5328,Volkswagen,GLI,2008,200.0,4.0,MANUAL,front wheel drive,Performance,Compact,Sedan,29,20,873,24300,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5329,Volkswagen,GLI,2008,200.0,4.0,MANUAL,front wheel drive,Performance,Compact,Sedan,29,20,873,24300,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5330,Volkswagen,GLI,2008,200.0,4.0,MANUAL,front wheel drive,Performance,Compact,Sedan,29,20,873,24300,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5331,Volkswagen,GLI,2008,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Compact,Sedan,29,22,873,25375,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5332,Volkswagen,GLI,2009,200.0,4.0,MANUAL,front wheel drive,Performance,Compact,Sedan,31,21,873,24770,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5333,Volkswagen,GLI,2009,200.0,4.0,MANUAL,front wheel drive,Performance,Compact,Sedan,31,21,873,24770,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5334,Volkswagen,GLI,2009,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Compact,Sedan,29,22,873,25870,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5335,Volkswagen,GLI,2009,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Compact,Sedan,29,22,873,25870,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5336,Volkswagen,GLI,2012,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Midsize,Sedan,32,24,873,26895,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5337,Volkswagen,GLI,2012,200.0,4.0,MANUAL,front wheel drive,Performance,Midsize,Sedan,33,22,873,25795,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5338,Volkswagen,GLI,2012,200.0,4.0,MANUAL,front wheel drive,Performance,Midsize,Sedan,33,22,873,26695,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5339,Volkswagen,GLI,2012,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Midsize,Sedan,32,24,873,24845,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5340,Volkswagen,GLI,2012,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Midsize,Sedan,32,24,873,26895,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5341,Volkswagen,GLI,2012,200.0,4.0,MANUAL,front wheel drive,Performance,Midsize,Sedan,33,22,873,25795,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5342,Volkswagen,GLI,2012,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Midsize,Sedan,32,24,873,27795,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5343,Volkswagen,GLI,2012,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Midsize,Sedan,32,24,873,24845,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5344,Volkswagen,GLI,2012,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Performance,Midsize,Sedan,32,24,873,27795,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5345,Volkswagen,GLI,2012,200.0,4.0,MANUAL,front wheel drive,Performance,Midsize,Sedan,33,22,873,26695,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5346,Volkswagen,GLI,2012,200.0,4.0,MANUAL,front wheel drive,Performance,Midsize,Sedan,33,22,873,23745,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5347,Volkswagen,GLI,2012,200.0,4.0,MANUAL,front wheel drive,Performance,Midsize,Sedan,33,22,873,23745,https://source.unsplash.com/600x400/?Volkswagen+GLI+car
5348,Mercedes-Benz,GLK-Class,2013,302.0,6.0,AUTOMATIC,rear wheel drive,"Crossover, Luxury, Performance",Midsize,4dr SUV,25,19,617,37090,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5349,Mercedes-Benz,GLK-Class,2013,302.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Midsize,4dr SUV,24,19,617,39090,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5350,Mercedes-Benz,GLK-Class,2013,200.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Diesel",Midsize,4dr SUV,33,24,617,38590,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5351,Mercedes-Benz,GLK-Class,2014,200.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Diesel",Midsize,4dr SUV,33,24,617,38980,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5352,Mercedes-Benz,GLK-Class,2014,302.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Midsize,4dr SUV,24,19,617,39480,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5353,Mercedes-Benz,GLK-Class,2014,302.0,6.0,AUTOMATIC,rear wheel drive,"Crossover, Luxury, Performance",Midsize,4dr SUV,25,19,617,37480,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5354,Mercedes-Benz,GLK-Class,2015,302.0,6.0,AUTOMATIC,rear wheel drive,"Crossover, Luxury, Performance",Midsize,4dr SUV,25,19,617,37900,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5355,Mercedes-Benz,GLK-Class,2015,302.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Midsize,4dr SUV,25,18,617,39900,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5356,Mercedes-Benz,GLK-Class,2015,200.0,4.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Diesel",Midsize,4dr SUV,33,24,617,39400,https://source.unsplash.com/600x400/?Mercedes-Benz+GLK-Class+car
5357,Mercedes-Benz,GLS-Class,2017,577.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Factory Tuner, Luxury, High-Performance",Large,4dr SUV,17,13,617,124100,https://source.unsplash.com/600x400/?Mercedes-Benz+GLS-Class+car
5358,Mercedes-Benz,GLS-Class,2017,449.0,8.0,AUTOMATIC,all wheel drive,"Crossover, Luxury, Performance",Large,4dr SUV,18,14,617,93850,https://source.unsplash.com/600x400/?Mercedes-Benz+GLS-Class+car
5359,Mercedes-Benz,GLS-Class,2017,362.0,6.0,AUTOMATIC,all wheel drive,"Crossover, Luxury",Large,4dr SUV,22,17,617,68700,https://source.unsplash.com/600x400/?Mercedes-Benz+GLS-Class+car
5360,Volkswagen,Golf Alltrack,2017,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,Crossover,Compact,Wagon,30,22,873,26950,https://source.unsplash.com/600x400/?Volkswagen+Golf+Alltrack+car
5361,Volkswagen,Golf Alltrack,2017,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,Crossover,Compact,Wagon,30,22,873,32890,https://source.unsplash.com/600x400/?Volkswagen+Golf+Alltrack+car
5362,Volkswagen,Golf Alltrack,2017,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,Crossover,Compact,Wagon,30,22,873,30530,https://source.unsplash.com/600x400/?Volkswagen+Golf+Alltrack+car
5363,Volkswagen,Golf Alltrack,2017,170.0,4.0,MANUAL,all wheel drive,Crossover,Compact,Wagon,30,22,873,25850,https://source.unsplash.com/600x400/?Volkswagen+Golf+Alltrack+car
5364,Volkswagen,Golf Alltrack,2017,170.0,4.0,MANUAL,all wheel drive,Crossover,Compact,Wagon,30,22,873,29430,https://source.unsplash.com/600x400/?Volkswagen+Golf+Alltrack+car
5365,Volkswagen,Golf GTI,2015,220.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,34,25,873,29280,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5366,Volkswagen,Golf GTI,2015,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,33,25,873,32640,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5367,Volkswagen,Golf GTI,2015,210.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,34,25,873,24785,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5368,Volkswagen,Golf GTI,2015,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,28885,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5369,Volkswagen,Golf GTI,2015,220.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,34,25,873,26280,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5370,Volkswagen,Golf GTI,2015,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,25885,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5371,Volkswagen,Golf GTI,2015,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,30380,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5372,Volkswagen,Golf GTI,2015,220.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,29880,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5373,Volkswagen,Golf GTI,2015,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,27380,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5374,Volkswagen,Golf GTI,2015,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,33,25,873,30980,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5375,Volkswagen,Golf GTI,2015,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,33,25,873,27980,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5376,Volkswagen,Golf GTI,2015,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,33,25,873,29485,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5377,Volkswagen,Golf GTI,2015,220.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,31540,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5378,Volkswagen,Golf GTI,2015,210.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,25385,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5379,Volkswagen,Golf GTI,2015,210.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,30045,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5380,Volkswagen,Golf GTI,2015,220.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,26880,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5381,Volkswagen,Golf GTI,2015,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,33,25,873,31145,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5382,Volkswagen,Golf GTI,2015,210.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,34,25,873,27785,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5383,Volkswagen,Golf GTI,2015,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,33,25,873,26485,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5384,Volkswagen,Golf GTI,2015,210.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,28385,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5385,Volkswagen,Golf GTI,2016,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,30620,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5386,Volkswagen,Golf GTI,2016,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,26095,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5387,Volkswagen,Golf GTI,2016,210.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,25595,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5388,Volkswagen,Golf GTI,2016,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,29125,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5389,Volkswagen,Golf GTI,2016,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,33,25,873,31220,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5390,Volkswagen,Golf GTI,2016,220.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,27090,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5391,Volkswagen,Golf GTI,2016,220.0,4.0,AUTOMATED_MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,33,25,873,27590,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5392,Volkswagen,Golf GTI,2016,220.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,4dr Hatchback,34,25,873,31630,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
5393,Volkswagen,Golf GTI,2016,210.0,4.0,MANUAL,front wheel drive,"Hatchback, Performance",Compact,2dr Hatchback,34,25,873,24995,https://source.unsplash.com/600x400/?Volkswagen+Golf+GTI+car
